source_file,source_path,標案案號,標案名稱,機關代碼,機關名稱,單位名稱,機關地址,聯絡人,聯絡電話,傳真號碼,電子郵件信箱,預算金額,預算_hidden,公告日,截止投標,開標時間,開標地點,案件狀態,決標廠商,決標日期,決標金額
detail_280.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_280.html,FF14022P013,114年度簡易型訓練用無人機採購案,3.5.47,國防部陸軍司令部,陸軍澎湖防衛指揮部,"880
				
				
				澎湖縣
				馬公市
				介壽路2之1號",洪文川,"(06)
				
				
					9270700","(06)
				
				
					9270700",PDC90660@mail.mil.tw,"1,033,200元",1033200,114/04/18,114/04/22 17:00,114/04/23 09:00,網路開標,招標中,,,
detail_281.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_281.html,1140415,114年無人機訓場建置工程,A.51.100.61,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,"330
				
				
				桃園市
				桃園區
				成功路三段78號",採購人員:劉康彥(分機:605)                        需求人員:陳晋尚(分機:631),"(03)
				
				
					3321224","(03)
				
				
					3331329",dp4299@mail.vtc.gov.tw,"3,291,248元",3291248,114/04/18,114/04/28 17:00,114/04/29 10:00,330023桃園市桃園區成功路三段78號(第一校區明覺樓會議室),招標中,,,
detail_282.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_282.html,1140415,114年無人機訓場建置工程,A.51.100.61,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,國軍退除役官兵輔導委員會退除役官兵職業訓練中心,"330
				
				
				桃園市
				桃園區
				成功路三段78號",採購人員:劉康彥(分機:605)                        需求人員:陳晋尚(分機:631),"(03)
				
				
					3321224","(03)
				
				
					3331329",dp4299@mail.vtc.gov.tw,"3,291,248元",3291248,114/04/18,114/04/28 17:00,114/04/29 10:00,330023桃園市桃園區成功路三段78號(第一校區明覺樓會議室),招標中,,,
detail_283.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_283.html,11423505530,「114年遙控無人機競賽」採購案,3.11.1,法務部調查局,鑑識科學處,"231
				
				
				新北市
				新店區
				中華路74號",何小姐,"(02)
				
				
					29112241
				
				
					#3734","(02)
				
				
					29143305",m43067@mjib.gov.tw,"250,000元",250000,114/04/17,114/04/21 17:00,114/04/22 15:00,231209新北市新店區中華路74號，法務部調查局行政大樓1樓102室開標室,招標中,,,
detail_284.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_284.html,11423505530,「114年遙控無人機競賽」採購案,3.11.1,法務部調查局,鑑識科學處,"231
				
				
				新北市
				新店區
				中華路74號",何小姐,"(02)
				
				
					29112241
				
				
					#3734","(02)
				
				
					29143305",m43067@mjib.gov.tw,"250,000元",250000,114/04/17,114/04/21 17:00,114/04/22 15:00,231209新北市新店區中華路74號，法務部調查局行政大樓1樓102室開標室,招標中,,,
detail_285.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_285.html,1140538216,「2025臺南夏日音樂節空中展演」委託專業服務案,3.95.30,臺南市政府觀光旅遊局,觀光行銷科,"730
				
				
				臺南市
				新營區
				民治路36號",許翊綸,"(06)
				
				
					6322231
				
				
					#6500","(06)
				
				
					6329247",andreshiu09@mail.tainan.gov.tw,"2,000,000元",2000000,114/04/17,114/04/29 17:00,114/04/30 10:30,臺南市政府觀光旅遊局民治市政中心(世紀大樓6樓)-會議室,招標中,,,
detail_286.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_286.html,1140538216,「2025臺南夏日音樂節空中展演」委託專業服務案,3.95.30,臺南市政府觀光旅遊局,觀光行銷科,"730
				
				
				臺南市
				新營區
				民治路36號",許翊綸,"(06)
				
				
					6322231
				
				
					#6500","(06)
				
				
					6329247",andreshiu09@mail.tainan.gov.tw,"2,000,000元",2000000,114/04/17,114/04/29 17:00,114/04/30 10:30,臺南市政府觀光旅遊局民治市政中心(世紀大樓6樓)-會議室,招標中,,,
detail_287.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_287.html,114-022,114年度「空拍無人機組」財物採購案,3.76.56.19,澎湖縣政府消防局,督導企劃科,"880
				
				
				澎湖縣
				馬公市
				四维路320號",歐志煌,"(06)
				
				
					9263346
				
				
					#6631","(06)
				
				
					9271740",fh50450@phfd.penghu.gov.tw,"900,000元",900000,114/04/17,114/04/23 17:00,114/04/24 14:30,114年4月24日14時30分於本局（澎湖縣馬公市四維路320號）2樓開標室辦理。,招標中,,,
detail_288.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_288.html,114-022,114年度「空拍無人機組」財物採購案,3.76.56.19,澎湖縣政府消防局,督導企劃科,"880
				
				
				澎湖縣
				馬公市
				四维路320號",歐志煌,"(06)
				
				
					9263346
				
				
					#6631","(06)
				
				
					9271740",fh50450@phfd.penghu.gov.tw,"900,000元",900000,114/04/17,114/04/23 17:00,114/04/24 14:30,114年4月24日14時30分於本局（澎湖縣馬公市四維路320號）2樓開標室辦理。,招標中,,,
detail_289.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_289.html,W114-28,114年補助義消充實汰換救災協勤用裝備器材採購案,3.80.32,桃園市政府消防局,桃園市政府消防局,"330
				
				
				桃園市
				桃園區
				力行路280號",楊巧薇,"(03)
				
				
					3379119
				
				
					#219","(03)
				
				
					3351953",10033500@mail.tycg.gov.tw,"250,000元",250000,114/04/16,114/04/22 17:00,114/04/23 10:00,330桃園市桃園區力行路280號3樓第1會議室,招標中,,,
detail_29.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_29.html,114-0010005553100180,民雄航太暨無人機產業園區工程監造委託技術服務,45002910,國家中山科學研究院,國家中山科學研究院,"325
				
				
				桃園市
				龍潭區
				佳安里中正路佳安段481號",岳耀新,"(03)
				
				
					4712201
				
				
					#351757","(03)
				
				
					4711494",6211@ncsist.org.tw,"71,854,706元",71854706,114/10/31,114/11/28 17:00,114/12/01 09:40,325桃園市大溪區石園路615號本院五號門開標中心,招標中,,,
detail_290.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_290.html,W114-28,114年補助義消充實汰換救災協勤用裝備器材採購案,3.80.32,桃園市政府消防局,桃園市政府消防局,"330
				
				
				桃園市
				桃園區
				力行路280號",楊巧薇,"(03)
				
				
					3379119
				
				
					#219","(03)
				
				
					3351953",10033500@mail.tycg.gov.tw,"250,000元",250000,114/04/16,114/04/22 17:00,114/04/23 10:00,330桃園市桃園區力行路280號3樓第1會議室,招標中,,,
detail_291.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_291.html,2-1140307,114年度遙控無人機採購案,A.1.5,內政部移民署,秘書室,"100
				
				
				臺北市
				中正區
				廣州街15號",蘇先生,"(02)
				
				
					23889393
				
				
					#2756","(02)
				
				
					23810102",seawind56@immigration.gov.tw,"1,755,000元",1755000,114/04/16,114/04/29 17:00,114/04/30 14:30,100臺北市中正區廣州街15號10樓第1會議室,招標中,,,
detail_292.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_292.html,2-1140307,114年度遙控無人機採購案,A.1.5,內政部移民署,秘書室,"100
				
				
				臺北市
				中正區
				廣州街15號",蘇先生,"(02)
				
				
					23889393
				
				
					#2756","(02)
				
				
					23810102",seawind56@immigration.gov.tw,"1,755,000元",1755000,114/04/16,114/04/29 17:00,114/04/30 14:30,100臺北市中正區廣州街15號10樓第1會議室,招標中,,,
detail_293.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_293.html,B1140415,土庫國小114年無人機足球財物採購案,3.76.49.97.56,雲林縣土庫鎮土庫國民小學,雲林縣土庫鎮土庫國民小學,"633
				
				
				雲林縣
				土庫鎮
				中正路69號",劉創文,"(05)
				
				
					6622524
				
				
					#2702","(05)
				
				
					6626524",gtl890@gmail.com,"170,000元",170000,114/04/15,114/04/22 09:00,114/04/22 10:00,本校校長室,招標中,,,
detail_294.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_294.html,B1140415,土庫國小114年無人機足球財物採購案,3.76.49.97.56,雲林縣土庫鎮土庫國民小學,雲林縣土庫鎮土庫國民小學,"633
				
				
				雲林縣
				土庫鎮
				中正路69號",劉創文,"(05)
				
				
					6622524
				
				
					#2702","(05)
				
				
					6626524",gtl890@gmail.com,"170,000元",170000,114/04/15,114/04/22 09:00,114/04/22 10:00,本校校長室,招標中,,,
detail_295.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_295.html,114C12,114年購置「遙控空拍無人機組」採購案,3.76.53.19,屏東縣政府消防局,行政科,"900
				
				
				屏東縣
				屏東市
				忠孝路226號",鍾豐珠,"(08)
				
				
					7662911
				
				
					#6018","(08)
				
				
					7651105",sara193012@ptfire.gov.tw,"1,800,000元",1800000,114/04/15,114/05/02 17:00,114/05/05 09:00,900屏東縣屏東市忠孝路226號3樓開標室,招標中,,,
detail_296.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_296.html,114C12,114年購置「遙控空拍無人機組」採購案,3.76.53.19,屏東縣政府消防局,行政科,"900
				
				
				屏東縣
				屏東市
				忠孝路226號",鍾豐珠,"(08)
				
				
					7662911
				
				
					#6018","(08)
				
				
					7651105",sara193012@ptfire.gov.tw,"1,800,000元",1800000,114/04/15,114/05/02 17:00,114/05/05 09:00,900屏東縣屏東市忠孝路226號3樓開標室,招標中,,,
detail_297.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_297.html,114BC088,114年後勤管理中心及無人機管制中心所需設備採購案,3.87.32,臺中市政府消防局,災害搶救科,"408
				
				
				臺中市
				南屯區
				文心南九路119號",江明彥 科員,"(04)
				
				
					23811119
				
				
					#291","(04)
				
				
					23806461",mychiang190@gmail.com,"874,800元",874800,114/04/15,114/04/21 17:00,114/04/22 13:30,408臺中市南屯區文心南九路119號,招標中,,,
detail_298.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_298.html,114BC088,114年後勤管理中心及無人機管制中心所需設備採購案,3.87.32,臺中市政府消防局,災害搶救科,"408
				
				
				臺中市
				南屯區
				文心南九路119號",江明彥 科員,"(04)
				
				
					23811119
				
				
					#291","(04)
				
				
					23806461",mychiang190@gmail.com,"874,800元",874800,114/04/15,114/04/21 17:00,114/04/22 13:30,408臺中市南屯區文心南九路119號,招標中,,,
detail_299.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_299.html,114040,114年度遙控無人機干擾器採購案,3.76.57.2,基隆市警察局,基隆市警察局,"201
				
				
				基隆市
				信義區
				信二路205號",王雅薇,"(02)
				
				
					24246940","(02)
				
				
					24293476",klg50123@klg.gov.tw,"1,030,000元",1030000,114/04/11,114/04/21 17:00,114/04/22 10:00,本局1樓開標室(基隆市信義區信二路205號1樓),招標中,,,
detail_3.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_3.html,EV14069P069,無人機防護網採購,3.5.49,國防部空軍司令部,空軍教育訓練暨準則發展指揮部,"971
				
				
				花蓮縣
				新城鄉
				花蓮郵政90282號",王仁毅,"(038)
				
				
					563479
				
				
					#877407","(038)
				
				
					266384",Purchase03@mail.mil.tw,"289,280元",289280,114/11/19,114/11/25 17:00,114/11/26 10:00,,招標中,,,
detail_30.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_30.html,114-0010005553100180,民雄航太暨無人機產業園區工程監造委託技術服務,45002910,國家中山科學研究院,國家中山科學研究院,"325
				
				
				桃園市
				龍潭區
				佳安里中正路佳安段481號",岳耀新,"(03)
				
				
					4712201
				
				
					#351757","(03)
				
				
					4711494",6211@ncsist.org.tw,"71,854,706元",71854706,114/10/31,114/11/28 17:00,114/12/01 09:40,325桃園市大溪區石園路615號本院五號門開標中心,招標中,,,
detail_300.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_300.html,114040,114年度遙控無人機干擾器採購案,3.76.57.2,基隆市警察局,基隆市警察局,"201
				
				
				基隆市
				信義區
				信二路205號",王雅薇,"(02)
				
				
					24246940","(02)
				
				
					24293476",klg50123@klg.gov.tw,"1,030,000元",1030000,114/04/11,114/04/21 17:00,114/04/22 10:00,本局1樓開標室(基隆市信義區信二路205號1樓),招標中,,,
detail_301.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_301.html,114-061-019-231,114年彰化縣平腹小蜂生物防治採購案,3.76.47,彰化縣政府,農業處,"500
				
				
				彰化縣
				彰化市
				中山路二段416號",許博睿,"(04)
				
				
					7531627","(04)
				
				
					7274353",B10527021@email.chcg.gov.tw,"1,732,000元",1732000,114/04/11,114/04/22 09:00,114/04/22 09:30,本府第一會議室,招標中,,,
detail_302.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_302.html,114-061-019-231,114年彰化縣平腹小蜂生物防治採購案,3.76.47,彰化縣政府,農業處,"500
				
				
				彰化縣
				彰化市
				中山路二段416號",許博睿,"(04)
				
				
					7531627","(04)
				
				
					7274353",B10527021@email.chcg.gov.tw,"1,732,000元",1732000,114/04/11,114/04/22 09:00,114/04/22 09:30,本府第一會議室,招標中,,,
detail_303.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_303.html,11423505530,「114年遙控無人機競賽」採購案,3.11.1,法務部調查局,鑑識科學處,"231
				
				
				新北市
				新店區
				中華路74號",何小姐,"(02)
				
				
					29112241
				
				
					#3734","(02)
				
				
					29143305",m43067@mjib.gov.tw,"250,000元",250000,114/04/10,114/04/14 17:00,114/04/15 14:00,231209新北市新店區中華路74號，法務部調查局行政大樓1樓102室開標室,招標中,,,
detail_304.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_304.html,11423505530,「114年遙控無人機競賽」採購案,3.11.1,法務部調查局,鑑識科學處,"231
				
				
				新北市
				新店區
				中華路74號",何小姐,"(02)
				
				
					29112241
				
				
					#3734","(02)
				
				
					29143305",m43067@mjib.gov.tw,"250,000元",250000,114/04/10,114/04/14 17:00,114/04/15 14:00,231209新北市新店區中華路74號，法務部調查局行政大樓1樓102室開標室,招標中,,,
detail_305.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_305.html,MESC-114071,3公斤級無人機平台2臺,3.10.4,國立臺灣科技大學,事務組,"106
				
				
				臺北市
				大安區
				基隆路四段43號總務處事務組",林小姐,"(02)
				
				
					27301129","(02)
				
				
					27376255",yanjun06@mail.ntust.edu.tw,"580,000元",580000,114/04/09,114/04/14 09:00,114/04/14 10:00,本校事務組開標室,招標中,,,
detail_306.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_306.html,MESC-114071,3公斤級無人機平台2臺,3.10.4,國立臺灣科技大學,事務組,"106
				
				
				臺北市
				大安區
				基隆路四段43號總務處事務組",林小姐,"(02)
				
				
					27301129","(02)
				
				
					27376255",yanjun06@mail.ntust.edu.tw,"580,000元",580000,114/04/09,114/04/14 09:00,114/04/14 10:00,本校事務組開標室,招標中,,,
detail_307.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_307.html,1140000021,114年度警用無人機,3.82.13,新北市政府警察局,新北市政府警察局,"220
				
				
				新北市
				板橋區
				府中路32號",王維綱,"(02)
				
				
					80725454
				
				
					#4056","(02)
				
				
					22721459",F44997@ntpd.gov.tw,"360,000元",360000,114/04/07,114/04/17 17:00,114/04/18 14:30,新北市板橋區府中路32號1樓開標室,招標中,,,
detail_308.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_308.html,1140000021,114年度警用無人機,3.82.13,新北市政府警察局,新北市政府警察局,"220
				
				
				新北市
				板橋區
				府中路32號",王維綱,"(02)
				
				
					80725454
				
				
					#4056","(02)
				
				
					22721459",F44997@ntpd.gov.tw,"360,000元",360000,114/04/07,114/04/17 17:00,114/04/18 14:30,新北市板橋區府中路32號1樓開標室,招標中,,,
detail_309.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_309.html,11411,「114年度桃園市原住民族無人機操作職業訓練證照班」勞務採購案,3.80.44,桃園市政府原住民族行政局,桃園市政府原住民族行政局,"330
				
				
				桃園市
				桃園區
				縣府路1號6樓",業務承辦 楊子槿/採購人員 李莞蓉,"(03)
				
				
					3322101
				
				
					#6686","(03)
				
				
					3366094",10092548@mail.tycg.gov.tw,"750,000元",750000,114/04/07,114/04/14 17:00,114/04/15 11:00,本局開標室（桃園市桃園區縣府路1號後棟6樓）,招標中,,,
detail_31.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_31.html,EM14084P072,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第一戰術戰鬥機聯隊,"702
				
				
				臺南市
				南區
				機場路905號",採購室,"(06)
				
				
					2684815
				
				
					#974410","(06)
				
				
					2609027",Purchase001@mail.mil.tw,"255,200元",255200,114/10/31,114/11/05 17:00,114/11/06 14:00,702臺南市南區機場路905號,招標中,,,
detail_310.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_310.html,11411,「114年度桃園市原住民族無人機操作職業訓練證照班」勞務採購案,3.80.44,桃園市政府原住民族行政局,桃園市政府原住民族行政局,"330
				
				
				桃園市
				桃園區
				縣府路1號6樓",業務承辦 楊子槿/採購人員 李莞蓉,"(03)
				
				
					3322101
				
				
					#6686","(03)
				
				
					3366094",10092548@mail.tycg.gov.tw,"750,000元",750000,114/04/07,114/04/14 17:00,114/04/15 11:00,本局開標室（桃園市桃園區縣府路1號後棟6樓）,招標中,,,
detail_311.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_311.html,1140331013A,114年無人機測繪成果檢核與監審,A.19.5,農業部農村發展及水土保持署,農業部農村發展及水土保持署,"540
				
				
				南投縣
				南投市
				中興新村光華路6號",黃志賢,"(049)
				
				
					2347637","(049)
				
				
					2394295",toptop1123@mail.ardswc.gov.tw,"3,500,000元",3500000,114/04/01,114/04/14 17:00,114/04/15 14:00,540南投縣南投市中興新村光華路6號,招標中,,,
detail_312.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_312.html,1140331013A,114年無人機測繪成果檢核與監審,A.19.5,農業部農村發展及水土保持署,農業部農村發展及水土保持署,"540
				
				
				南投縣
				南投市
				中興新村光華路6號",黃志賢,"(049)
				
				
					2347637","(049)
				
				
					2394295",toptop1123@mail.ardswc.gov.tw,"3,500,000元",3500000,114/04/01,114/04/14 17:00,114/04/15 14:00,540南投縣南投市中興新村光華路6號,招標中,,,
detail_313.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_313.html,1140030019B,2025年臺灣航太暨無人機產業邀訪團,3.19,僑務委員會,僑務委員會,"100
				
				
				臺北市
				中正區
				徐州路5號15-17樓",洪千期;簡桂華(02-23272724),"(02)
				
				
					23272742","(02)
				
				
					23566354",ai5092@ocac.gov.tw,"1,350,000元",1350000,114/04/01,114/04/16 17:00,114/04/17 10:00,100218臺北市中正區徐州路5號17樓秘書室採購科。,招標中,,,
detail_314.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_314.html,1140030019B,2025年臺灣航太暨無人機產業邀訪團,3.19,僑務委員會,僑務委員會,"100
				
				
				臺北市
				中正區
				徐州路5號15-17樓",洪千期;簡桂華(02-23272724),"(02)
				
				
					23272742","(02)
				
				
					23566354",ai5092@ocac.gov.tw,"1,350,000元",1350000,114/04/01,114/04/16 17:00,114/04/17 10:00,100218臺北市中正區徐州路5號17樓秘書室採購科。,招標中,,,
detail_315.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_315.html,W114-28,傳輸次數,3.80.32,桃園市政府消防局,桃園市政府消防局,"330
				
				
				桃園市
				桃園區
				力行路280號",楊巧薇,"(03)
				
				
					3379119
				
				
					#219","(03)
				
				
					3351953",10033500@mail.tycg.gov.tw,"625,000元",625000,114/03/31,114/04/14 17:00,114/04/15 10:00,330桃園市桃園區力行路280號3樓第1會議室,招標中,,,
detail_316.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_316.html,W114-28,傳輸次數,3.80.32,桃園市政府消防局,桃園市政府消防局,"330
				
				
				桃園市
				桃園區
				力行路280號",楊巧薇,"(03)
				
				
					3379119
				
				
					#219","(03)
				
				
					3351953",10033500@mail.tycg.gov.tw,"625,000元",625000,114/03/31,114/04/14 17:00,114/04/15 10:00,330桃園市桃園區力行路280號3樓第1會議室,招標中,,,
detail_317.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_317.html,114BC088,114年後勤管理中心及無人機管制中心所需設備採購案,3.87.32,臺中市政府消防局,災害搶救科,"408
				
				
				臺中市
				南屯區
				文心南九路119號",江明彥 科員,"(04)
				
				
					23811119
				
				
					#291","(04)
				
				
					23806461",mychiang190@gmail.com,"874,800元",874800,114/03/28,114/04/02 17:00,114/04/07 10:00,408臺中市南屯區文心南九路119號,招標中,,,
detail_318.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_318.html,114BC088,114年後勤管理中心及無人機管制中心所需設備採購案,3.87.32,臺中市政府消防局,災害搶救科,"408
				
				
				臺中市
				南屯區
				文心南九路119號",江明彥 科員,"(04)
				
				
					23811119
				
				
					#291","(04)
				
				
					23806461",mychiang190@gmail.com,"874,800元",874800,114/03/28,114/04/02 17:00,114/04/07 10:00,408臺中市南屯區文心南九路119號,招標中,,,
detail_319.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_319.html,SHES11407,新竹縣竹北市十興國民小學無人機足球及相關套件財物採購,3.76.44.97.97,新竹縣竹北市十興國民小學,新竹縣竹北市十興國民小學,"302
				
				
				新竹縣
				竹北市
				莊敬北路66號",陳昭憲,"(03)
				
				
					6583517
				
				
					#211","(03)
				
				
					6580151",shes6711@gmail.com,"300,000元",300000,114/03/28,114/04/09 09:00,114/04/09 13:30,二樓多功能教室,招標中,,,
detail_32.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_32.html,EM14084P072,無人機防護網採購案,3.5.49,國防部空軍司令部,空軍第一戰術戰鬥機聯隊,"702
				
				
				臺南市
				南區
				機場路905號",採購室,"(06)
				
				
					2684815
				
				
					#974410","(06)
				
				
					2609027",Purchase001@mail.mil.tw,"255,200元",255200,114/10/31,114/11/05 17:00,114/11/06 14:00,702臺南市南區機場路905號,招標中,,,
detail_320.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_320.html,SHES11407,新竹縣竹北市十興國民小學無人機足球及相關套件財物採購,3.76.44.97.97,新竹縣竹北市十興國民小學,新竹縣竹北市十興國民小學,"302
				
				
				新竹縣
				竹北市
				莊敬北路66號",陳昭憲,"(03)
				
				
					6583517
				
				
					#211","(03)
				
				
					6580151",shes6711@gmail.com,"300,000元",300000,114/03/28,114/04/09 09:00,114/04/09 13:30,二樓多功能教室,招標中,,,
detail_321.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_321.html,yctrb1140012,114年無人機產業聚落重點職類調查計畫,A.17.2.4,勞動部勞動力發展署雲嘉南分署,秘書室,"720
				
				
				臺南市
				官田區
				工業路40號","請購(規格、需求):陳昭華,採購(程序):賴榮德","(06)
				
				
					6985945
				
				
					#1786,2379","(06)
				
				
					6990545",jungte@wda.gov.tw,"730,000元",730000,114/03/28,114/04/14 17:00,114/04/15 10:00,720201臺南市官田區工業路40號本分署行政大樓1樓開標室,招標中,,,
detail_322.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_322.html,yctrb1140012,114年無人機產業聚落重點職類調查計畫,A.17.2.4,勞動部勞動力發展署雲嘉南分署,秘書室,"720
				
				
				臺南市
				官田區
				工業路40號","請購(規格、需求):陳昭華,採購(程序):賴榮德","(06)
				
				
					6985945
				
				
					#1786,2379","(06)
				
				
					6990545",jungte@wda.gov.tw,"730,000元",730000,114/03/28,114/04/14 17:00,114/04/15 10:00,720201臺南市官田區工業路40號本分署行政大樓1樓開標室,招標中,,,
detail_323.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_323.html,6761400006,台中燃氣計畫空拍作業,3.13.32.15.11,台灣電力股份有限公司核能火力發電工程處中部施工處,台灣電力股份有限公司核能火力發電工程處中部施工處,"434
				
				
				臺中市
				龍井區
				龍昌路1號",黃哲政,"(04)
				
				
					26396002
				
				
					#7523","(04)
				
				
					26380617",u402141@taipower.com.tw,"6,930,000元",6930000,114/03/28,114/04/17 10:00,114/04/17 14:00,434臺中市龍井區龍昌路1號(台電中部施工處),招標中,,,
detail_324.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_324.html,6761400006,台中燃氣計畫空拍作業,3.13.32.15.11,台灣電力股份有限公司核能火力發電工程處中部施工處,台灣電力股份有限公司核能火力發電工程處中部施工處,"434
				
				
				臺中市
				龍井區
				龍昌路1號",黃哲政,"(04)
				
				
					26396002
				
				
					#7523","(04)
				
				
					26380617",u402141@taipower.com.tw,"6,930,000元",6930000,114/03/28,114/04/17 10:00,114/04/17 14:00,434臺中市龍井區龍昌路1號(台電中部施工處),招標中,,,
detail_325.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_325.html,114027,114年度無人機教育中心環境改善工程委託技術服務案,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校,"116
				
				
				臺北市
				文山區
				木柵路4段77號",葉文益,"(02)
				
				
					22300506
				
				
					#608","(02)
				
				
					22395471",nick@mcvs.tp.edu.tw,"259,469元",259469,114/03/27,114/03/31 17:00,114/04/01 09:00,臺北市立木柵高級工業職業學校總務處會議室,招標中,,,
detail_326.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_326.html,114027,114年度無人機教育中心環境改善工程委託技術服務案,3.79.5.35,臺北市立木柵高級工業職業學校,臺北市立木柵高級工業職業學校,"116
				
				
				臺北市
				文山區
				木柵路4段77號",葉文益,"(02)
				
				
					22300506
				
				
					#608","(02)
				
				
					22395471",nick@mcvs.tp.edu.tw,"259,469元",259469,114/03/27,114/03/31 17:00,114/04/01 09:00,臺北市立木柵高級工業職業學校總務處會議室,招標中,,,
detail_327.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_327.html,2551400005,大甲溪發電廠多旋翼遙控無人機及RTK衛星定位儀,3.13.31.70,台灣電力股份有限公司大甲溪發電廠,台灣電力股份有限公司大甲溪發電廠,"424
				
				
				臺中市
				和平區
				天輪里東關路2段89-1號",詹婉貞,"(04)
				
				
					25941574
				
				
					#6031","(04)
				
				
					25942951",u417725@taipower.com.tw,"1,575,000元",1575000,114/03/24,114/03/31 10:00,114/03/31 10:30,大甲溪發電廠天輪分廠開標室,招標中,,,
detail_328.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_328.html,2551400005,大甲溪發電廠多旋翼遙控無人機及RTK衛星定位儀,3.13.31.70,台灣電力股份有限公司大甲溪發電廠,台灣電力股份有限公司大甲溪發電廠,"424
				
				
				臺中市
				和平區
				天輪里東關路2段89-1號",詹婉貞,"(04)
				
				
					25941574
				
				
					#6031","(04)
				
				
					25942951",u417725@taipower.com.tw,"1,575,000元",1575000,114/03/24,114/03/31 10:00,114/03/31 10:30,大甲溪發電廠天輪分廠開標室,招標中,,,
detail_329.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_329.html,114BC088,114年後勤管理中心及無人機管制中心所需設備採購案,3.87.32,臺中市政府消防局,災害搶救科,"408
				
				
				臺中市
				南屯區
				文心南九路119號",江明彥 科員,"(04)
				
				
					23811119
				
				
					#291","(04)
				
				
					23806461",mychiang190@gmail.com,"874,800元",874800,114/03/21,114/03/25 17:00,114/03/26 15:00,408臺中市南屯區文心南九路119號,招標中,,,
detail_33.html,F:\Drone_Tender_Reptile\pcc_results_selenium\detail_33.html,AC114113,室外智慧巡檢無人機,3.92.39,國立虎尾科技大學,國立虎尾科技大學,"632
				
				
				雲林縣
				虎尾鎮
				文化路64號",康宜君（總務處事務組）,"(05)
				
				
					6315225","(05)
				
				
					6334929",chengd1149@nfu.edu.tw,"400,000元",400000,114/10/29,114/11/06 10:30,114/11/06 11:00,本校行政大樓四樓事務組開標室,招標中,,,
